0,0,0,0
0.2,-7.81823002679425e-25,0,-1.46463009649345e-11
0.4,-4.27044446090636e-22,0,-1.17167812464564e-10
0.6,-8.82153579342676e-22,0,-3.95437774522178e-10
0.8,-2.92198741825333e-21,0,-9.37314319964754e-10
1,-1.18055013121657e-20,0,-1.83063370547636e-09
1.2,-3.64947277642719e-20,0,-3.16321031159819e-09
1.4,-9.69256987814269e-20,0,-5.02282439552634e-09
1.6,-2.14157236489956e-19,0,-7.49722805395511e-09
1.8,-4.21819485760492e-19,0,-1.06741318553774e-08
2,-7.80484750560811e-19,0,-1.46411861493686e-08
2.2,-1.37766749395581e-18,0,-1.94859810665859e-08
2.4,-2.32782433810755e-18,0,-2.52960465187695e-08
2.6,-3.7723540642752e-18,0,-3.21588521987411e-08
2.8,-5.88728304974016e-18,0,-4.01618003130091e-08
3,-8.90689722191666e-18,0,-4.93921998350908e-08
3.2,-1.31106019125589e-17,0,-5.9937281002988e-08
3.4,-1.88509093979833e-17,0,-7.18841744855337e-08
3.6,-2.6555653146995e-17,0,-8.53199094908277e-08
3.8,-3.6727987820888e-17,0,-1.00331413766236e-07
4,-4.99532602815025e-17,0,-1.17005509387817e-07
4.2,-6.69247586947617e-17,0,-1.35428895571398e-07
4.4,-8.84404865215729e-17,0,-1.55688151446721e-07
4.6,-1.15431920276701e-16,0,-1.77869720819329e-07
4.8,-1.48966262878426e-16,0,-2.02059910881628e-07
5,-1.90247159093817e-16,0,-2.28344891881135e-07
5.2,-2.40640287148352e-16,0,-2.56810684686555e-07
5.4,-3.01678624084097e-16,0,-2.87543157577007e-07
5.6,-3.75089783971437e-16,0,-3.20628015077127e-07
5.8,-4.62807524240919e-16,0,-3.56150792886334e-07
6,-5.6697190456372e-16,0,-3.94196857817604e-07
6.2,-6.89952548135403e-16,0,-4.34851398500719e-07
6.4,-8.34362016932577e-16,0,-4.7819941951591e-07
6.6,-1.00308232358603e-15,0,-5.24325732128801e-07
6.8,-1.19928093453749e-15,0,-5.73314948356445e-07
7,-1.42641142851003e-15,0,-6.25251480745677e-07
7.2,-1.68824092632162e-15,0,-6.80219532858836e-07
7.4,-1.98886352157856e-15,0,-7.38303094346599e-07
7.6,-2.33273318472108e-15,0,-7.99585930626067e-07
7.8,-2.72467636363327e-15,0,-8.64151578776617e-07
8,-3.16989565733232e-15,0,-9.32083346426844e-07
8.2,-3.674003644776e-15,0,-1.00346430122825e-06
8.4,-4.2430362589363e-15,0,-1.07837726679825e-06
8.6,-4.88349008544966e-15,0,-1.15690481202324e-06
8.8,-5.60232782268856e-15,0,-1.239129249452e-06
9,-6.40699227389565e-15,0,-1.325132631407e-06
9.2,-7.30543938614712e-15,0,-1.41499674056848e-06
9.4,-8.30616097280977e-15,0,-1.50880308405961e-06
9.6,-9.41821374883501e-15,0,-1.60663288571917e-06
9.8,-1.06512217168498e-14,0,-1.7085670854872e-06
10,-1.20154096512125e-14,0,-1.81468633073445e-06
10.2,-1.35216227559886e-14,0,-1.92507097117133e-06
10.4,-1.51813667679993e-14,0,-2.03980104902641e-06
10.6,-1.70068165936154e-14,0,-2.15895629689458e-06
10.8,-1.90108334788198e-14,0,-2.2826161336111e-06
11,-2.12069993036141e-14,0,-2.41085965587636e-06
11.2,-2.3609646132458e-14,0,-2.54376563146149e-06
11.4,-2.62338825987997e-14,0,-2.68141249305939e-06
11.6,-2.90956000394639e-14,0,-2.82387833689471e-06
11.8,-3.22115111706982e-14,0,-2.9712409138577e-06
12,-3.55991739434995e-14,0,-3.12357762417758e-06
12.2,-3.92770300291095e-14,0,-3.28096550893935e-06
12.4,-4.32644096481104e-14,0,-3.4434812490183e-06
12.6,-4.75815648104278e-14,0,-3.6112011578417e-06
12.8,-5.22496952250212e-14,0,-3.78420117574975e-06
13,-5.72909903433443e-14,0,-3.96255686112248e-06
13.2,-6.2728639014526e-14,0,-4.14634338832434e-06
13.4,-6.85868544909629e-14,0,-4.33563554247699e-06
13.6,-7.48909057744744e-14,0,-4.53050771286342e-06
13.8,-8.16671571001412e-14,0,-4.73103388486832e-06
14,-8.8943085332499e-14,0,-4.9372876364038e-06
14.2,-9.67472970876876e-14,0,-5.14934213444022e-06
14.4,-1.05109566140467e-13,0,-5.36727012738567e-06
14.6,-1.14060867564634e-13,0,-5.59114393828748e-06
14.8,-1.23633402606096e-13,0,-5.82103545985921e-06
15,-1.33860611201011e-13,0,-6.05701615200249e-06
15.2,-1.44777211389273e-13,0,-6.2991570339752e-06
15.4,-1.56419230981078e-13,0,-6.54752867819106e-06
15.6,-1.68824036620359e-13,0,-6.80220120452237e-06
15.8,-1.82030344290531e-13,0,-7.06324427825217e-06
16,-1.96078258669243e-13,0,-7.33072710238966e-06
16.2,-2.11009303916412e-13,0,-7.60471841170761e-06
16.4,-2.26866454412351e-13,0,-7.88528646679001e-06
16.6,-2.43694144653283e-13,0,-8.17249905212009e-06
16.8,-2.61538307872685e-13,0,-8.46642346861656e-06
17,-2.80446406523774e-13,0,-8.76712652776016e-06
17.2,-3.00467462880304e-13,0,-9.07467454569738e-06
17.4,-3.21652069095893e-13,0,-9.38913334130103e-06
17.6,-3.44052424903489e-13,0,-9.71056822890845e-06
17.8,-3.67722367969441e-13,0,-1.00390440124632e-05
18,-3.92717402900429e-13,0,-1.03746249799133e-05
18.2,-4.19094712070332e-13,0,-1.07173749011135e-05
18.4,-4.46913192188511e-13,0,-1.1067357020754e-05
18.6,-4.76233484605412e-13,0,-1.1424634052455e-05
18.8,-5.07118001431109e-13,0,-1.17892681736752e-05
19,-5.39630937882742e-13,0,-1.21613210232877e-05
19.2,-5.73838307137583e-13,0,-1.25408536947634e-05
19.4,-6.09807970762589e-13,0,-1.29279267301312e-05
19.6,-6.47609660723023e-13,0,-1.33226001156126e-05
19.8,-6.87314994369382e-13,0,-1.37249332786184e-05
20,-7.28997506281038e-13,0,-1.41349850813947e-05
20.2,-7.72732679301906e-13,0,-1.45528138146901e-05
20.4,-8.18597961394298e-13,0,-1.49784771943254e-05
20.6,-8.6667278418722e-13,0,-1.54120323573644e-05
20.8,-9.170385908159e-13,0,-1.58535358563886e-05
21,-9.69778867310557e-13,0,-1.63030436528483e-05
21.2,-1.02497915428899e-12,0,-1.67606111145919e-05
21.4,-1.08272706861093e-12,0,-1.72262930112206e-05
21.6,-1.14311232829134e-12,0,-1.77001435087262e-05
21.8,-1.20622678158402e-12,0,-1.81822161630212e-05
22,-1.27216441529033e-12,0,-1.86725639180877e-05
22.2,-1.34102137848116e-12,0,-1.91712391006298e-05
22.4,-1.41289600517704e-12,0,-1.96782934148592e-05
22.6,-1.48788883880615e-12,0,-2.0193777936707e-05
22.8,-1.56610263939083e-12,0,-2.07177431120981e-05
23,-1.64764240772565e-12,0,-2.1250238751139e-05
23.2,-1.73261540609734e-12,0,-2.17913140229051e-05
23.4,-1.82113117664016e-12,0,-2.23410174507488e-05
23.6,-1.91330154987052e-12,0,-2.28993969100459e-05
23.8,-2.00924066668525e-12,0,-2.34664996224434e-05
24,-2.10906499758857e-12,0,-2.40423721504314e-05
24.2,-2.21289335443079e-12,0,-2.46270603940363e-05
24.4,-2.32084690202169e-12,0,-2.5220609587394e-05
24.6,-2.43304917532799e-12,0,-2.58230642936947e-05
24.8,-2.54962609735181e-12,0,-2.64344683993888e-05
25,-2.67070598537349e-12,0,-2.70548651121665e-05
25.2,-2.79641956431599e-12,0,-2.76842969564478e-05
25.4,-2.92689998032743e-12,0,-2.83228057685808e-05
25.6,-3.06228281412943e-12,0,-2.89704326916834e-05
25.8,-3.20270608521253e-12,0,-2.96272181739552e-05
26,-3.34831026457487e-12,0,-3.02932019635137e-05
26.2,-3.49923828491588e-12,0,-3.09684231036167e-05
26.4,-3.65563554852951e-12,0,-3.1652919928806e-05
26.6,-3.81764993181319e-12,0,-3.23467300624364e-05
26.8,-3.98543179441429e-12,0,-3.30498904117979e-05
27,-4.15913398639185e-12,0,-3.37624371630096e-05
27.2,-4.3389118515332e-12,0,-3.44844057786806e-05
27.4,-4.52492323177564e-12,0,-3.52158309942113e-05
27.6,-4.71732847197335e-12,0,-3.5956746813356e-05
27.8,-4.91629042315511e-12,0,-3.6707186503389e-05
28,-5.12197444342853e-12,0,-3.74671825935129e-05
28.2,-5.33454840024606e-12,0,-3.82367668702978e-05
28.4,-5.55418267069234e-12,0,-3.90159703733257e-05
28.6,-5.78105014114768e-12,0,-3.98048233916147e-05
28.8,-6.01532620641139e-12,0,-4.06033554613811e-05
29,-6.25718876820734e-12,0,-4.14115953616391e-05
29.2,-6.50681823066069e-12,0,-4.2229571109599e-05
29.4,-6.76439749826178e-12,0,-4.30573099585858e-05
29.6,-7.03011197152213e-12,0,-4.38948383946154e-05
29.8,-7.30414954096384e-12,0,-4.4742182132367e-05
30,-7.5867005787908e-12,0,-4.55993661110059e-05
30.2,-7.87795793558593e-12,0,-4.64664144926786e-05
30.4,-8.17811693095235e-12,0,-4.73433506583471e-05
30.6,-8.4873753419922e-12,0,-4.82301972038325e-05
30.8,-8.80593339466083e-12,0,-4.91269759369764e-05
31,-9.13399375553451e-12,0,-5.00337078752641e-05
31.2,-9.47176151865232e-12,0,-5.0950413242033e-05
31.4,-9.81944418772696e-12,0,-5.18771114623342e-05
31.6,-1.01772516694127e-11,0,-5.28138211613893e-05
31.8,-1.05453962574394e-11,0,-5.37605601611747e-05
32,-1.09240926139414e-11,0,-5.47173454768232e-05
32.2,-1.13135577511509e-11,0,-5.5684193313387e-05
32.4,-1.17140110215148e-11,0,-5.66611190642137e-05
32.6,-1.21256740954798e-11,0,-5.76481373072752e-05
32.8,-1.25487709357907e-11,0,-5.86452618015504e-05
33,-1.29835277840129e-11,0,-5.96525054851365e-05
33.2,-1.34301731402556e-11,0,-6.06698804725977e-05
33.4,-1.38889377369129e-11,0,-6.1697398051686e-05
