0,1.210999616557684e-15
0.1,-2.047047901738812e-14
0.2,-2.59329528202101e-13
0.3,-1.240375860968876e-12
0.4,-3.990248025932414e-12
0.5,-1.017138059704586e-11
0.6000000000000001,-2.222589669411247e-11
0.7000000000000001,-4.349243500881197e-11
0.8,-7.830645374208405e-11
0.9,-1.320878402721838e-10
1,-2.114101354508445e-10
1.1,-3.240545284232321e-10
1.2,-4.790426939133528e-10
1.3,-6.866584584865878e-10
1.4,-9.584514521561623e-10
1.5,-1.307235732842297e-09
1.6,-1.747062161009273e-09
1.7,-2.293194722519576e-09
1.8,-2.962069729360757e-09
1.9,-3.771251686721664e-09
2,-4.739382442758584e-09
2.1,-5.886126954227598e-09
2.2,-7.232122801233837e-09
2.3,-8.798927159499531e-09
2.4,-1.060896583527249e-08
2.5,-1.268547895189303e-08
2.6,-1.505249555043358e-08
2.7,-1.773478802255166e-08
2.8,-2.075784179993764e-08
2.9,-2.414783894900767e-08
3,-2.793164180923589e-08
3.1,-3.21367822289241e-08
3.2,-3.679146637087377e-08
3.3,-4.192458014450995e-08
3.4,-4.756570737667596e-08
3.5,-5.374514038569461e-08
3.6,-6.049391063428435e-08
3.7,-6.784382195385063e-08
3.8,-7.58274788360911e-08
3.9,-8.447832276732093e-08
4,-9.383067454705194e-08
4.100000000000001,-1.039197733181054e-07
4.2,-1.147818151854595e-07
4.3,-1.26453996338548e-07
4.4,-1.389745495086422e-07
4.5,-1.523827930742646e-07
4.600000000000001,-1.667191573228428e-07
4.7,-1.820252269866163e-07
4.800000000000001,-1.983437795427838e-07
4.9,-2.157188134963256e-07
5,-2.341955823169416e-07
5.100000000000001,-2.538206286988097e-07
5.2,-2.746418058037926e-07
5.300000000000001,-2.967083084115421e-07
5.4,-3.200706998892993e-07
5.5,-3.447809363358299e-07
5.600000000000001,-3.708923840293273e-07
5.7,-3.984598460472322e-07
5.800000000000001,-4.27539588623892e-07
5.9,-4.581893513317618e-07
6,-4.904683767285325e-07
6.100000000000001,-5.24437427508993e-07
6.2,-5.601587949521035e-07
6.300000000000001,-5.976963277196275e-07
6.4,-6.371154475413388e-07
6.5,-6.784831522859162e-07
6.600000000000001,-7.218680417248936e-07
6.7,-7.673403239396985e-07
6.800000000000001,-8.149718221237738e-07
6.9,-8.648359857135399e-07
7,-9.170078957300952e-07
7.100000000000001,-9.715642679521347e-07
7.2,-1.028583452573884e-06
7.300000000000001,-1.088145432167936e-06
7.4,-1.15033181839069e-06
7.5,-1.215225849808955e-06
7.600000000000001,-1.282912375859453e-06
7.7,-1.353477848856674e-06
7.800000000000001,-1.427010313011863e-06
7.9,-1.503599392162778e-06
8,-1.583336267597956e-06
8.1,-1.666313664972245e-06
8.200000000000001,-1.752625840445703e-06
8.300000000000001,-1.84236855169139e-06
8.4,-1.935639050054845e-06
8.5,-2.032536059482079e-06
8.6,-2.133159758508046e-06
8.700000000000001,-2.237611760393522e-06
8.800000000000001,-2.345995101389804e-06
8.9,-2.458414227439671e-06
9,-2.574974971055041e-06
9.1,-2.695784550605404e-06
9.200000000000001,-2.820951554903398e-06
9.300000000000001,-2.950585935994972e-06
9.4,-3.084798998039917e-06
9.5,-3.223703399388871e-06
9.600000000000001,-3.367413141384923e-06
9.700000000000001,-3.51604357230772e-06
9.800000000000001,-3.66971137911586e-06
9.9,-3.828534593106427e-06
10,-3.992632588010157e-06
10.1,-4.162126084994704e-06
10.2,-4.337137150092806e-06
10.3,-4.517789201484218e-06
10.4,-4.704207007626224e-06
10.5,-4.896516698301551e-06
10.6,-5.094845761325207e-06
10.7,-5.299323044758862e-06
10.8,-5.510078770147543e-06
10.9,-5.727244521933159e-06
11,-5.950953264209765e-06
11.1,-6.18133933265666e-06
11.2,-6.418538440288129e-06
11.3,-6.662687675302388e-06
11.4,-6.913925512821214e-06
11.5,-7.172391804582436e-06
11.6,-7.438227781099123e-06
11.7,-7.711576056429643e-06
11.8,-7.992580623768317e-06
11.9,-8.281386861650961e-06
12,-8.578141519479266e-06
12.1,-8.882992726360847e-06
12.2,-9.19608998791073e-06
12.3,-9.517584177203041e-06
12.4,-9.847627538746772e-06
12.5,-1.018637368199184e-05
12.6,-1.05339775697829e-05
12.7,-1.089059552528235e-05
12.8,-1.1256385217903e-05
12.9,-1.163150565188257e-05
13,-1.201611717060503e-05
13.1,-1.241038143268017e-05
13.2,-1.281446141090372e-05
13.3,-1.322852138134056e-05
13.4,-1.365272690427512e-05
13.5,-1.408724481477325e-05
13.6,-1.453224320389782e-05
13.7,-1.498789141319776e-05
13.8,-1.545436000440533e-05
13.9,-1.593182074676423e-05
14,-1.642044659956327e-05
14.1,-1.692041169723644e-05
14.2,-1.743189131572179e-05
14.3,-1.795506186318195e-05
14.4,-1.849010085622053e-05
14.5,-1.903718689645346e-05
14.6,-1.959649965195282e-05
14.7,-2.016821982724082e-05
14.8,-2.075252915348705e-05
14.9,-2.134961035643026e-05
15,-2.195964714039541e-05
15.1,-2.258282417097121e-05
15.2,-2.321932703847735e-05
15.3,-2.386934225982805e-05
15.4,-2.453305724021992e-05
15.5,-2.521066026815039e-05
15.6,-2.590234048328584e-05
15.7,-2.660828787079015e-05
15.8,-2.732869323298086e-05
15.9,-2.806374818830476e-05
16,-2.881364513311396e-05
16.1,-2.957857724868976e-05
16.2,-3.035873847150299e-05
16.3,-3.115432348510766e-05
16.4,-3.19655277039063e-05
16.5,-3.279254725923123e-05
16.6,-3.363557899124943e-05
16.7,-3.449482042977505e-05
16.8,-3.537046978725083e-05
16.9,-3.626272594399091e-05
